1816.HK,1133.HK,0914.HK,2600.HK,0358.HK,0390.HK,1186.HK,1800.HK,0688.HK,3333.HK,0960.HK,1813.HK,3900.HK,2007.HK,3383.HK,0315.HK,0762.HK,0728.HK,3618.HK,1288.HK,0998.HK,3328.HK,1988.HK,3988.HK,0939.HK,1398.HK,3968.HK,2318.HK,1336.HK,1339.HK,2601.HK,2328.HK,0966.HK,2628.HK,1299.HK,0257.HK,0371.HK,
,9.622967008,23.65667129,,14.00743299,8.815046626,16.00309816,8.583461993,10.20406354,8.078876968,11.77838678,9.112075654,6.793397226,10.60629186,5.186428038,25.51317211,88.56533123,19.44101646,8.978931549,10.19907339,7.041721127,7.945913408,9.1731032,7.792099292,9.558534105,9.492979967,13.00282178,26.22280174,,,25.8911706,20.98894941,14.51108386,18.42763283,15.59809841,,,
,9.615619383,24.88410112,,14.06857126,8.890694387,16.15502072,8.625683592,10.34778274,8.479809785,11.63741548,8.858132485,6.805353045,10.70727223,5.065098552,25.30541012,87.32359491,19.44929865,9.05714808,10.35201183,7.11405882,7.981568992,9.227923775,7.895617039,9.617722082,9.577781139,12.96702106,26.52300583,,,26.36175583,20.61164221,13.99173981,18.54042913,16.09621555,,,
,9.687591826,23.53152176,,13.85259147,8.989603375,16.06373855,8.512879451,10.24325968,8.482690106,11.89172034,8.400583029,6.68075741,10.32493044,5.031510161,26.13645807,87.03328065,19.45590495,8.985807876,10.25643212,7.158092053,8.038082502,9.320185664,7.918345372,9.57963796,9.516406855,12.75086996,26.46398404,,,26.28712621,21.04014881,13.59459436,18.65170819,16.1223712,,,
,9.21714815,22.99190152,,14.09949079,8.940736871,16.2797912,8.550575735,10.21712892,8.614343843,11.89049422,8.54708032,6.788834954,10.58115847,5.10160178,26.55198205,85.10465303,19.32838988,9.115097043,10.10674598,7.074128953,7.97269746,9.255568776,7.837351423,9.427045691,9.386183867,12.58415561,26.42724351,,,26.32620343,20.40578638,13.50294541,18.75475571,16.04099427,,,
,8.936463679,23.33465752,,14.14535548,9.078574562,16.31742075,8.879034287,9.838232835,8.641782569,11.94520604,8.504636444,6.847770572,10.54205159,5.1511659,26.09490568,86.86043416,19.48289955,9.350765691,10.12484698,7.083333163,8.021209818,9.287643449,7.87225379,9.462158537,9.396148732,12.71361268,26.80072351,,,26.64295156,19.86587084,13.86954121,18.81234222,16.01193821,,,
,9.326915764,24.30465131,,14.31296614,9.199738105,16.63420167,9.098854669,9.851298217,8.742437568,12.09296517,8.910968824,6.87598573,10.60793912,5.284273621,26.17801047,88.47249287,19.61129635,9.612481517,10.5225228,7.167589048,8.237503343,9.149078414,7.973617408,9.642670091,9.526748376,12.8808544,26.8217808,,,26.98111913,20.14971249,13.90009086,18.39552234,15.70068788,,,
,9.842497732,25.15871448,,14.46855924,9.187021391,16.77561586,9.22580647,10.11260586,8.836037288,12.08690437,8.99561994,7.029535154,10.55656524,5.493897767,26.84284883,89.75484096,19.55158877,9.829028878,10.78330567,7.315177746,8.344498686,9.249468847,8.123796921,9.764819948,9.780921458,13.10353218,27.58641966,,,27.43234883,20.45557349,14.35833561,18.55811935,15.82098405,,,
,9.966741388,25.08251911,,14.24509923,9.233332189,16.45795719,9.146955424,10.11260586,8.602396699,12.04298409,9.381036725,7.019200415,10.90863142,5.766670639,27.13371562,89.09844792,19.58992639,9.566687436,10.80614836,7.355495175,8.375291326,9.107684808,8.102278696,9.735482054,10.16709355,13.15633509,27.51339107,,,27.13473781,20.13562315,14.20558736,18.44975002,16.08224271,,,
,10.05295576,24.98999279,,14.17076785,9.406846103,16.90373513,9.178183423,10.28245583,8.83974136,12.57230857,9.718604526,7.023407769,10.94736827,5.796636226,27.13371562,89.68569755,19.55978481,9.926266155,10.98622284,7.48488361,8.54188566,9.138635326,8.207471087,9.934488169,10.36727085,13.27461287,27.904439,,,26.77448633,19.86639844,14.23613701,18.8111089,15.67989527,,,
,10.11254855,25.11060109,,14.59948138,9.566137212,17.10615522,9.208437894,10.49150195,8.980848578,12.70695732,10.13355252,7.279946814,11.13044807,5.862002844,26.59353445,91.95109561,19.50019017,9.973078437,11.44701868,7.686201917,8.630991182,9.397758741,8.641100613,10.03575656,10.50329371,13.73130675,28.2023051,,,26.9173796,20.02402079,14.67910694,19.17901985,15.67727497,,,
,10.27711142,24.83424901,,14.55027085,9.450148606,17.06478487,9.070699174,10.62215577,9.084004734,12.85830422,10.24831653,7.346430697,11.0706647,5.908575225,25.88714369,92.09565566,19.50821587,10.34946601,11.77396475,7.758763934,8.720673551,9.376147917,8.644657033,10.1226333,10.53994768,13.65420539,28.43513119,,,27.262973,19.7159632,14.40416009,19.18691337,15.73864224,,,
,10.57905182,24.73621854,,14.36250615,9.333798887,16.70810566,8.95833519,10.15180201,9.104069395,12.59176815,9.901897952,7.185929801,11.17149129,5.840157136,26.67663924,92.23771007,19.22253867,10.5396455,11.58010304,7.664542377,8.508608151,9.265043617,8.527580921,9.974753303,10.31758272,13.39728784,27.74807197,,,26.60413574,19.61804644,14.51108386,18.84400685,15.73520272,,,
,10.91317231,24.0124121,,14.43520111,9.441192224,16.9707726,9.04650094,10.2301943,9.164900295,12.52338352,9.784654205,7.294554711,10.86268108,5.670306758,25.97024848,89.78411538,19.12002044,10.34732304,11.46998819,7.659919452,8.551259215,9.403856583,8.497726292,9.959202956,10.26530815,13.35825053,27.76462066,,,27.01327289,19.74739769,14.28196149,18.69147778,15.30232841,,,
,10.72308941,22.9217805,,14.06720897,9.171396584,16.64554933,8.822098711,10.02114819,9.126183087,12.62029822,9.575793921,7.262916454,10.82391135,5.543114972,26.01180088,87.27303903,18.85705398,10.22928291,11.36381864,7.544148949,8.438329252,9.270661863,8.432366658,9.870364269,10.08111573,13.33638294,27.4071909,,,26.74583557,19.59476355,15.03042792,18.39981913,14.98268281,,,
,10.66862071,22.89207606,,13.84984436,9.269929376,16.74697811,8.837358383,10.07340972,9.294617565,12.58189859,9.559918797,7.446495376,10.89127339,5.500393254,26.26111527,85.80065403,18.73638768,10.17612653,11.34206225,7.518387406,8.419043416,9.222138446,8.414556392,9.831598687,10.01908851,13.3261671,27.31234649,,,26.71117552,19.63523219,15.06097757,18.50994735,14.97979568,,,
,10.80205078,22.50048445,,13.65234078,9.382244835,16.55754004,8.865599796,10.20406354,9.427132063,12.89684367,9.594996829,7.450321391,10.42599509,5.607381444,25.47161971,85.73548387,18.68492616,10.17511654,11.38660718,7.531435036,8.509243799,9.263697843,8.429159259,9.820995953,10.10133199,13.33546026,27.53042352,,,26.88334999,19.21106223,15.42757337,18.47183494,14.96672754,,,
,10.81035462,21.72642149,,13.46884009,9.317230638,16.27870932,8.743267799,10.26939045,9.467657199,13.15818819,9.565369412,7.346802529,10.07867205,5.452117817,26.21956287,87.08680527,18.74131066,10.16425415,11.22119549,7.467564546,8.407716757,9.07900906,8.415506202,9.800859587,10.10909717,13.3180234,27.53450598,,,26.73612821,19.6844281,15.10680204,18.310312,14.90593335,,,
,11.15171156,22.37945569,,13.69964575,9.617143214,16.5720441,8.873271319,10.47843656,9.504658079,13.7471297,9.848013242,7.418655459,10.0972537,5.612929472,26.84284883,88.89412268,19.34533423,10.26241366,11.50413021,7.554821994,8.633734185,9.347627397,8.585034576,9.994922198,10.37085374,13.7008833,28.02592953,,,27.32856888,20.43274934,15.809444,18.84701247,15.20001209,,,
,10.8625011,22.96242193,,13.80921599,9.587485175,16.74981983,8.916203149,10.46537118,9.805986825,13.79456772,9.978051045,7.615121936,10.31062888,5.623738609,27.00905842,85.09970764,19.00418669,10.22609198,11.60096872,7.541490925,8.639547707,9.365628654,8.561278894,9.986468272,10.39082548,13.47793303,28.01153815,,,27.42319276,20.15442736,16.00037931,18.88330723,15.3732742,,,
,10.90880252,23.68284164,,13.6986425,9.539546353,16.65299657,8.800125778,10.07340972,9.523200823,13.79491405,10.2189656,7.587985444,10.27856521,5.508563652,27.25837281,81.45768459,18.92057238,10.02070002,11.50167834,7.471978966,8.574885279,9.276299517,8.521204452,9.959016583,10.35861421,13.57523739,27.96096824,,,27.29789098,20.11963575,16.07675344,18.88378132,15.14187446,,,
,10.95685567,23.43522653,,13.4238223,9.396743962,16.48586598,8.737128304,9.720644394,9.391744469,13.52486908,10.10975782,7.53472224,9.698551584,5.349883612,26.71819164,81.4727379,18.46148053,9.87296151,11.20500374,7.361817099,8.500763367,9.214027468,8.462333921,9.863880647,10.23061589,13.30064923,27.94904119,,,27.26093109,19.77031255,15.73306987,18.67624006,15.20040314,,,
,10.17381738,22.93032868,,13.36781883,9.324089461,16.509523,8.68508295,9.589990572,8.925131708,13.29368223,9.757563916,7.425095204,9.471874299,5.30531147,26.26111527,81.14789873,18.20843344,9.853869737,11.10496083,7.375465793,8.500424361,9.124082768,8.482144058,9.863487281,10.2302079,13.25855593,27.896646,,,27.00782689,20.01664317,15.77125694,18.46447272,15.19512563,,,
,9.991212569,23.62669456,,13.71467315,9.627692435,16.97886584,8.753891135,9.550794425,8.93286724,13.07095667,9.951299909,7.463198967,9.720789774,5.388650677,26.17801047,83.74423158,18.77841617,10.06819728,11.29288161,7.493467129,8.675616705,9.447368914,8.534069094,9.978207013,10.38222972,13.48062395,28.09082467,,,27.65227281,19.53820684,16.15312756,18.83255075,15.34676438,,,
,10.3268635,23.95551456,,13.35737069,9.701992624,16.95823312,8.794521942,9.629186719,8.768410763,12.96901855,10.00894913,7.328257571,9.658282877,5.363218663,26.34422006,83.1196197,18.69842923,10.01431893,11.22067908,7.467220881,8.537005864,9.462193681,8.495646366,9.897305236,10.31956647,13.46968858,27.96024314,,,27.07065788,18.30779216,16.03856638,18.62575576,15.37663694,,,
,10.39599195,24.57608111,,13.6472804,9.739489022,17.23093255,8.797813568,9.733709777,8.891792277,13.12227874,10.34914565,7.183848939,9.905864053,5.543317036,27.21682041,83.99177092,19.01378467,10.11535597,11.43209136,7.612140399,8.624829589,9.464628606,8.566803981,9.969455574,10.40553994,13.64856909,28.20267956,,,27.71186855,17.93542421,16.72593351,18.81603356,15.72089001,,,
,9.903817083,24.36487645,,13.5943572,9.260189377,16.99129435,8.799393603,9.668382865,8.677288144,12.78971649,10.14768099,7.367041372,9.907643087,5.500028935,25.34696252,83.25774963,19.10116057,9.986508035,11.40928766,7.641344815,8.637175026,9.453553324,8.568342528,9.957416284,10.45604146,13.69251275,28.32719663,,,27.507187,17.19854403,16.80230763,18.85452365,15.7487672,,,
,9.47944492,23.68391798,,13.34620642,9.333069043,16.45855607,8.774268026,9.315617545,8.578213122,12.4557616,9.96361278,7.294845064,9.811585109,5.341021183,25.13920053,83.26419397,18.89271994,9.912609755,11.36045325,7.628016536,8.583857041,9.492613235,8.569005738,9.944356196,10.48927513,13.70740448,28.15873025,,,27.38351133,17.19987523,16.64955938,18.85598303,15.20607566,,,
,9.330190055,23.68421804,,13.65096084,9.164805042,16.14318356,8.761475692,9.524663661,8.744568349,12.16283895,9.723426197,7.276745621,9.908535495,5.367661431,24.39125738,83.05119939,18.80899059,9.987407547,11.1368655,7.614193263,8.583965793,9.26276149,8.528883718,9.902989213,10.40834614,13.67991401,28.12495478,,,27.13224547,17.04148573,16.38224994,18.85622193,15.37723052,,,
,9.112812762,24.29769804,,14.04006309,9.406321343,16.36335057,8.723665018,9.459336749,8.978239596,12.43626785,9.872329311,7.332077497,9.780442882,5.368215148,24.55746697,82.31051631,18.64297615,9.801738055,11.162876,7.587136027,8.606448408,9.314827181,8.489528807,9.917843203,10.40941984,13.52915677,27.94010948,,,27.4705627,17.14899288,15.77125694,19.06887288,15.03567277,,,
,8.29586286,25.47995941,,14.33503253,9.683138563,16.5541349,9.07060879,9.707579012,9.422386222,12.51483111,10.08839129,7.332210504,10.0836445,5.596721391,24.39125738,85.09352764,18.75055695,10.07580128,11.3511965,7.763965608,8.811914946,9.646408717,8.641228059,10.09654186,10.63358818,13.76782377,28.82979447,,,27.71514982,17.47060779,16.30587581,19.3742024,14.98792933,,,
,8.608522723,26.35056684,,14.59618193,10.00930532,16.65727696,9.254202385,9.759840541,9.195812661,12.96169578,10.3731054,7.078466068,10.16936884,5.590545688,24.97299094,84.57142145,18.81385708,10.06468314,11.41326754,7.741474943,8.888593317,9.520748631,8.631692895,10.15457368,10.65428768,13.83564554,28.83212329,,,28.145977,17.59235069,16.30587581,19.38794702,15.0150949,,,
,8.735654581,25.66742974,,14.61659228,10.33652986,16.94804209,9.318842398,9.890494364,8.975540559,12.7491614,10.35057799,7.243251266,10.28057558,5.633851973,24.72367656,84.26087208,19.51302818,10.07875693,11.80273126,8.668789102,8.965914567,9.700428002,8.744506046,10.196481,10.68542519,14.13209225,29.07757303,,,28.35335437,17.79347323,16.03856638,19.6260911,14.867144,,,
,8.874449449,26.17138507,,14.74779378,10.39900433,16.99570546,9.603457637,10.11260586,9.238014313,12.76669951,10.68002563,7.481303822,10.81269106,5.810405903,23.934181,82.44449101,20.72633831,10.13007099,11.74416385,8.742279486,9.56699102,9.726587193,9.444905481,11.12733533,11.54590883,14.29027328,28.98062966,,,28.64473457,17.95936275,16.30587581,20.07573639,14.66340522,,,
,8.951215664,26.54055778,,15.14122658,10.51800491,16.69050582,9.637006614,10.26939045,9.424918288,13.23595635,10.68432967,11.2240683,10.80341812,6.081056679,24.64057176,84.77274813,20.85932597,10.15177801,11.95681634,9.311420571,9.622061738,11.18749952,9.486803678,11.21121259,12.16919768,14.7032489,31.20646023,,,28.95903269,18.38756377,40.41086472,20.47171591,14.86006614,,,
,9.012174386,26.15088601,,15.12474311,10.5883916,17.07268894,9.668706269,10.50456733,23.88708588,13.88517684,10.91100243,11.37512374,11.07501383,6.167381206,24.72367656,86.29751544,21.06883229,10.06622928,11.9505804,9.332475142,9.679597886,11.14899709,9.506433138,11.49122777,12.14768416,14.87560381,31.40319301,,,29.66060011,18.89969647,41.36395116,20.83119343,15.35723648,,,
,9.110893211,25.06587188,,14.35871234,10.90245466,17.32109647,9.634868504,10.40004427,22.6146617,13.38028708,10.73769116,11.39948114,10.99563422,6.159820785,25.05609574,82.38771331,20.943253,10.05572231,11.87802238,9.26018557,9.619926944,11.14098191,9.463044329,11.42002313,12.00257788,14.90849722,31.29071002,,,29.37404304,18.95021976,41.64987709,20.71419157,14.83195127,,,
,9.181304906,25.21343962,,21.32538867,11.18696016,17.15243117,9.571206107,10.16486739,22.18580829,13.12944094,10.59037294,11.30507529,10.8023476,5.929110444,25.18075293,77.77236493,20.59156144,9.756749487,11.4225779,9.031838628,9.505885428,10.89278488,9.290948618,11.15904143,11.71260291,14.66703593,30.98452494,,,28.36608119,18.73999494,41.07802523,20.46968735,14.8797551,,,
,9.351981597,25.47137708,,21.61104139,11.31157424,17.36727563,9.776040577,10.54376348,22.5681089,13.56758971,10.94039586,11.49354606,10.86425785,5.882990045,25.38851492,81.19238571,20.54166539,9.772841987,11.54634034,9.160469256,10.00082818,11.0512484,9.439969658,11.32572456,11.9461408,14.76726873,31.3406993,,,28.52688091,18.77029119,41.74518573,20.64051005,14.73621536,,,
,9.417811015,24.45718889,,21.87970078,11.21908871,17.55312039,9.797433833,10.76587497,22.67391537,13.15820786,11.17290102,11.3254118,11.52278208,5.709898936,25.09764813,80.72412613,21.26829352,9.96899579,11.81026517,9.250362572,10.03341294,11.17827422,9.963747242,11.42813582,11.91997312,14.88431165,31.5501579,,,28.88882844,18.71555889,42.50765487,20.83484665,14.36905264,,,
,9.449618244,24.04028624,,22.08139681,11.31788784,17.6210278,9.78149711,10.88346341,23.660089,13.36469488,11.54121887,11.26722392,11.81133471,5.59240523,25.13920053,79.51610983,21.52763269,9.94721165,11.73052012,9.165582205,10.13823116,11.14552361,9.915250215,11.36292356,11.86170486,14.70597932,31.24873955,,,28.62712472,17.82401179,42.41234623,20.86384632,14.19441185,,,
,9.313074301,24.38297377,,22.16967726,11.19264774,17.33203085,9.627975052,10.88346341,21.63568288,13.15716757,11.22778484,11.29712943,11.32713524,5.495677248,25.05609574,79.42626021,21.93119368,10.08084276,11.4791781,9.266031298,10.10453812,11.01582504,10.03119896,11.51988555,12.01015482,14.74404019,30.98203165,,,28.97088478,17.61533596,42.88888945,21.11568352,13.99188322,,,
,9.396321926,36.90398958,,21.95216282,11.31162052,17.47998191,9.603274033,10.73974421,20.32706012,13.45076236,11.11412575,11.20417916,11.24642756,5.441388354,25.22230533,78.68182867,21.83061681,9.964195892,11.29273564,9.214080636,10.15554155,11.00274876,9.932179884,11.39779016,11.88195798,14.55696251,30.77217027,,,28.59153835,17.37525033,41.84049437,21.04092161,13.79685762,,,
,9.583326262,36.61584574,,22.62428881,11.67216664,17.82569798,9.618130864,14.120411,20.67705529,13.70640803,11.3955811,11.32979663,11.44366757,5.460285971,25.7624865,79.34388798,23.0330972,10.00373315,11.52387323,9.462278131,10.19352737,10.96074186,10.16194932,11.50827374,12.13983398,14.76877306,31.03400346,,,28.8927603,17.50287423,42.88888945,21.32795341,13.86135818,,,
,9.553062957,37.47380228,,22.69087298,11.68905742,17.61695869,11.51044803,14.120411,21.22359453,13.78049137,11.48013178,11.69143323,11.50012306,7.364376157,25.09764813,49.24049759,22.39510052,10.07144792,11.64239698,9.438820479,10.26992385,10.93788286,10.1316186,11.59244828,12.09431529,14.6881692,31.3031175,,,25.73235765,20.9211109,43.74666724,21.4181103,13.88630306,,,
,9.610472828,38.25585201,,22.55018635,11.62580984,18.1266667,11.58610645,13.86522284,21.81082306,14.00745077,11.45620814,11.27962367,11.44843069,7.256452724,25.80403889,46.28922473,22.1547194,10.12076795,11.32507292,9.318306914,10.22179316,11.03889662,10.12059071,11.54401284,12.05357192,14.67038063,31.43089304,,,25.95222865,20.71030588,44.50913638,21.202228,14.23187355,,,
,9.482831236,36.07614668,,22.42425989,11.98396887,18.10168146,11.57019956,13.78016013,21.4639996,13.98595127,11.66077915,11.47140274,11.61071511,7.594013699,26.05335328,46.49300406,22.15407955,9.932362722,11.29929697,9.334471723,10.20948679,10.9944235,10.18867881,11.63652404,12.1445361,14.42603841,31.53968855,,,26.29344591,20.49598527,45.6528401,21.1318735,14.25579675,,,
,9.428100805,34.82651866,,22.73802939,12.28028781,18.47657557,11.32650455,14.10339845,21.3583851,13.97347749,11.68760079,11.70794327,11.24292569,7.552330137,25.7624865,46.4515379,22.04560607,10.14903844,11.39092404,9.276888683,10.27238385,10.852273,10.06572606,11.62614567,12.18844315,14.58724425,35.53432545,,,25.66259659,20.43499895,44.60444502,20.79946662,14.05428763,,,
,9.494159315,35.29978136,,21.83906617,12.16289539,18.88395868,11.47646315,13.95028556,19.81905742,13.81682717,11.49282896,11.15550765,11.1225765,7.314286492,26.34422006,45.67133441,23.03550552,10.19545186,11.29899889,9.104156535,10.20921746,10.71449686,9.960481393,11.48148014,11.97985791,14.59988076,34.74485992,,,25.3048743,20.02526753,43.46074131,20.5733935,13.84603093,,,
,9.32002159,35.92570826,,21.6709579,12.85361994,19.76357369,11.55374716,13.4569218,18.51994371,18.37872575,11.71576901,11.22355584,11.05698163,7.139226707,26.80129644,44.16498952,22.32922513,10.04446533,11.22209551,9.300895355,10.2807706,10.5226426,9.868818532,11.27976047,11.79665073,15.01726801,33.16580865,,,24.84769336,20.04564107,43.74666724,20.36315859,13.72942221,,,
,8.943481559,34.87648997,,21.72612989,13.27149276,11.20157128,11.23369158,13.38887163,18.05511362,17.94154379,11.70437091,11.18930351,11.1939765,7.003795361,26.84284883,43.23455263,22.10783314,9.843635715,10.7961648,9.125771443,9.998699302,10.69113162,9.783693449,11.22480055,11.65776132,15.14053368,32.4708084,,,25.01511488,19.50204828,43.74666724,19.99195179,13.66489426,,,
,8.99899895,33.68522722,,20.59253507,13.21671677,10.98424949,11.37087691,12.96355805,17.31442322,17.48832807,11.42175325,10.99415431,10.86566427,6.722311859,47.76205811,44.79598165,21.81976996,10.01035187,10.51326393,9.057577738,9.887895854,10.49688531,9.689878717,11.05153758,11.50850463,15.02989057,31.57851724,,,24.66636602,19.02651564,42.88888945,19.53315821,13.67965601,,,
,9.308093083,32.15838902,,20.58454637,13.16038175,10.96659802,11.52217069,13.15069602,17.48078331,17.06131422,14.94722596,10.81152648,10.86144903,6.95262268,48.84755943,44.71023916,21.57626956,12.27966809,12.80992192,9.05406393,9.908079519,10.47809671,9.731701353,11.06272258,11.57708153,15.0950956,32.00789994,,,24.20089312,19.16872316,43.07950673,19.49071339,13.6668498,,,
,11.17533666,32.90876718,,20.36033094,13.27832687,10.95828406,11.60678772,12.99758313,17.98636839,17.2723322,14.96070468,10.91300856,10.59325755,6.958988887,50.22252777,45.0862183,21.74779818,12.63362587,12.76980621,9.112878297,9.912568729,10.38192147,9.72432359,11.3171661,11.62304437,15.47405216,32.29884744,,,23.76495104,19.70938498,43.07950673,19.44109648,13.7293152,,,
,11.16455113,33.24987583,,19.90681901,12.92366981,10.94789022,11.39207337,12.60629464,17.38580021,16.80101604,14.84070048,10.69656929,10.3686232,6.797923674,47.90679162,45.16685085,21.75373191,12.45538971,12.49957699,8.786883072,9.711205935,10.2082427,9.476398946,11.10374632,11.40719744,15.08776723,32.30765996,,,23.88535576,20.67593732,43.93728452,19.55095139,19.98554843,,,
,11.08098277,31.55072786,,19.90581204,12.69270491,10.65290929,11.26699988,12.50421938,16.95246005,16.49216313,14.76550187,10.55889965,10.20558933,6.599705054,49.20939321,44.00299635,21.65866767,11.92992376,12.40771154,8.5893596,9.662701281,9.987098234,9.407583634,10.97947229,11.2058639,14.69651687,32.32704459,,,23.88414754,20.03414068,43.84197588,19.93329502,19.65156652,,,
,11.78774312,31.9962338,,19.92623671,12.75583582,10.56131804,11.45705716,12.74239498,16.97755248,16.75425103,14.30352004,10.30105359,10.09728693,6.732182806,50.29489453,44.57028723,21.07235245,12.11882539,12.4855942,8.580185034,9.616408642,9.917659385,9.397535098,10.90595466,11.13920127,14.64535814,32.16653645,,,23.85863613,20.31143922,44.3185191,20.32973798,19.31558481,,,
,12.48466199,30.75478936,,19.99960973,12.54564731,10.51112754,11.31953592,12.45318175,16.39873547,16.78083771,14.07792975,10.49575924,10.08079125,6.591471625,49.48076854,43.00030303,20.63572919,11.93609196,12.44455355,8.511641897,9.487553813,9.918681196,9.344076397,10.86137274,11.04731747,14.56204674,31.58668774,,,23.89649649,19.27520057,40.41086472,20.18766629,19.22580118,,,
,12.0200953,30.14226258,,19.71723174,12.14208505,10.52980017,10.76440906,11.99384307,15.71432424,16.25671316,13.33975812,10.28139814,9.825571161,6.303491265,47.76205811,42.20111924,20.55202744,11.92187657,12.32903174,8.302194365,9.480300394,9.997277421,9.280360942,10.75846583,10.8701706,14.46275095,30.97133309,,,23.11027436,18.70761208,40.12493879,19.81407596,18.88538416,,,
,11.29093957,30.08114643,,19.05693591,12.30100103,10.80231691,10.6598854,11.26230371,14.85482342,15.61867663,12.67442116,9.640326887,9.894839059,5.874876148,47.76205811,42.97172004,20.84304898,11.96736688,12.30380958,8.355058969,9.460282743,10.08989925,9.19305362,10.7320593,10.98444593,14.36223909,31.2791676,,,23.19613597,18.67277376,41.36395116,20.13657434,19.0031767,,,
,12.87134105,30.67493708,,19.64362786,12.96836853,11.11148264,11.15950846,11.17724099,15.28916221,15.45169924,12.82458348,10.19046878,9.895650406,5.863700414,50.0235192,44.13858618,21.22118709,12.37268425,12.54847823,8.487330579,9.485101809,10.13491955,9.307874513,10.82586518,11.14985264,14.43452278,32.18692384,,,23.6924224,19.20907878,42.41234623,20.27783189,19.30592516,,,
,12.52867889,30.16647125,,19.44041615,12.86966696,11.11477758,11.03809343,11.0241281,14.94709663,15.11966528,12.55491306,10.02863631,9.703218003,5.667203684,50.6567283,44.76774468,21.13334474,11.97189719,12.46079978,8.473394174,9.379687309,9.931629925,9.31063462,10.79809094,10.98860415,14.19697094,32.30175441,,,23.2809987,18.76543165,41.64987709,20.28384497,18.97551659,,,
,12.89492544,30.84604174,,19.90941943,13.31159169,11.49545344,11.24592315,11.46645423,14.82391418,15.15466046,12.66015879,10.41806988,9.903122409,5.68146784,47.40022434,45.33613531,21.70810237,12.26063419,12.46651192,8.608964333,9.504294567,9.906698451,9.520378493,11.00453232,11.3229019,14.33868242,34.42324773,,,24.01477834,19.86579641,41.26864251,20.99170242,19.20001192,,,
,13.36715565,30.21345432,,19.34507644,13.19783153,11.2932284,10.94598115,11.43242914,15.01376853,15.42416371,12.79856625,10.56710717,9.914001458,5.623474293,47.76205811,45.04314511,21.40196352,12.31461167,12.32763721,8.60194287,9.514735485,9.932339735,9.485125631,10.93903948,11.17052956,14.190587,34.4610633,,,24.00305962,20.40195492,41.84049437,20.97979647,19.33319517,,,
,13.75157239,30.3151772,,19.67398424,13.50178513,11.54480373,10.81772406,11.78969255,15.13927337,15.70026839,13.24267805,10.71515201,10.00874806,5.674278906,47.03839056,45.8517,21.48961308,12.57403686,12.6593837,8.813447456,9.632202443,10.07681284,9.664988576,11.13731502,11.42337683,14.5636531,35.46243883,,,24.75742077,20.99553269,42.50765487,21.28792345,19.8325547,,,
,13.79487234,31.62493317,,20.34712555,13.45068474,11.67040426,10.00270211,11.73865492,15.58697171,15.95097291,13.41644921,10.77730511,10.0224002,5.762624851,47.03839056,46.31243711,21.63720838,12.71198632,12.60504644,8.813257714,9.698147651,10.48484766,9.669554747,11.11629712,11.47490767,14.5006284,36.15308898,,,24.93879832,20.97729434,41.07802523,21.42219759,19.84070639,,,
,13.43564066,30.55006613,,20.70406194,13.20895848,11.40152455,9.748517601,11.67060475,15.69076336,15.82815413,13.13269957,10.65168904,10.13112488,5.938107969,46.76701523,45.7469016,22.13183937,12.28082996,12.40551431,8.757085058,9.588481489,10.45212565,9.588842077,10.94250261,11.32286843,14.37421978,35.560753,,,25.04227803,21.27860264,41.36395116,21.30599105,19.99837744,,,
,13.31310018,30.23329866,,20.87324107,12.92772929,11.19231188,9.216155518,11.44944169,15.79057307,15.96597877,12.88418552,10.82338994,10.11177026,5.926763737,46.31472302,44.77092297,21.85456314,11.95446814,12.22970392,8.641779981,9.438078472,10.37330217,9.502162557,10.75143138,11.20995084,14.20471198,34.9881801,,,24.7285387,20.91745951,41.36395116,20.95153768,19.25073769,,,
,13.5216807,30.37153361,,20.87576323,13.21174044,11.47100775,9.220139698,11.44944169,16.43108225,16.22446791,13.08570991,10.98386063,10.13325861,6.044376729,46.4956399,45.34554955,21.99520377,12.22270762,12.37764025,8.709536938,9.494234922,10.45432698,9.545190824,10.80528418,11.28866106,14.48400889,34.87289177,,,24.78108889,21.39014192,41.93580301,21.06593185,19.12789142,,,
,13.40369886,30.1279405,,20.42598996,12.93614322,11.22181774,8.99070978,11.36437897,16.61296724,16.00806927,12.81858974,10.86567725,10.00802975,5.919038973,46.85747368,44.20362336,21.91217749,12.33017533,12.23144227,8.58219922,9.306447663,10.16460582,9.435824615,10.68671216,11.11136555,14.07125341,34.06848297,,,24.07010309,20.84406857,40.98271658,20.55238202,19.08211471,,,
,13.41363199,28.82404154,,20.33629994,12.5474512,10.85619992,8.800816719,11.14321591,16.30454399,15.58222459,12.44157612,10.7249849,9.842139869,5.794752217,44.50555415,44.80724901,21.67019369,12.20510863,12.10587489,8.431468205,9.111139627,9.837155367,9.36453123,10.57503083,10.99830081,13.75388357,33.67910882,,,23.91073317,20.77369564,39.83901286,20.47645782,18.78195209,,,
,12.66063257,29.03700296,,20.53912208,12.80005738,11.76504571,9.14126299,11.19425354,16.38616511,15.46510205,12.83570753,10.84535581,10.00197305,5.880454158,43.7818866,45.88915387,21.75763324,12.60599407,11.8887172,8.511155076,9.144398206,10.055248,9.407280993,10.66474365,11.10464112,13.59303088,34.21641903,,,23.82716089,21.32387281,39.83901286,20.71460343,18.95000434,,,
